368sextets			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/368sextets/368sextets.zip
YqHEFT_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/YqHEFT/YqHEFT_UFO.zip
LQDM_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/LQDM/LQDM_UFO.tar.gz
U1XGeneric_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/GeneralU1/U1XGeneric_UFO.zip
DMsimp_s_spin0_MD			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/DMsimp/DMsimp_s_spin0_MD_v1.1.zip
sgluonsFull_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/TopHeavyRes/sgluonsFull_UFO.zip
vector_LQ_UFO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/LeptoQuark/vector_LQ_UFO.zip
SM_ZeeBabu_XLO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/ZeeBabu/SM_ZeeBabu_XLO.tgz
SM_ZeeBabu_NLO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/ZeeBabu/SM_ZeeBabu_NLO.tgz
SM_ZeeBabu_MassiveLeptons_XLO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/ZeeBabu/SM_ZeeBabu_MassiveLeptons_XLO.tgz
SM_ZeeBabu_MassiveLeptons_NLO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/ZeeBabu/SM_ZeeBabu_MassiveLeptons_NLO.tgz
TypeIII_NLO_5fns_UFO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/NLOModels/typeiii_5fns.ufo.tar.gz
VLL_NLO_5fns_UFO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/NLOModels/vll_5fns.ufo.tar.gz
MLDM_real_UFO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/MinimalLeptonPortalDM/MLDM_UFO.zip
DMSimpt_NLO_v1_3_UFO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/DMsimpt/dmsimpt_v1.3.2.tar.gz
VPrime_NLO https://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/WZPrimeAtNLO/VPrime_NLO_UFO.tgz
heco_spinhalf_photononly http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HECO/heco_spinhalf_photononly.tar.gz
HAHM_variableMW_v4_YUKseparate http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HAHM/HAHM_variableMW_v4_YUKseparate.zip
SM_Loop_WPolar http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/VPolarization/SM_Loop_WPolar.tgz
SM_Loop_ZPolar http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/VPolarization/SM_Loop_ZPolar.tgz
SM_WPolar_XLO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/VPolarization/SM_WPolar_XLO.tgz
SM_ZPolar_XLO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/VPolarization/SM_ZPolar_XLO.tgz
heco_spinhalf_withZ0 http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HECO/heco_spinhalf_withZ0.tar.gz
pSPSS http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/pSPSS/pSPSS_UFO.zip
NJLCompositeModel-LQ_UFO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/NJLComposite/NJLCompositeModel-LQ_UFO.zip
SM_Loop_VPolar http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/VPolarization/SM_Loop_VPolar.tgz
SM_VPolar_XLO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/VPolarization/SM_VPolar_XLO.tgz
yyALP_UFO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/yyALP/yyALP_UFO.zip
HC_NLO_X0_UFO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HiggsCharacterisation/HC_NLO_X0_UFO.tar.gz
HC_NLO_X0_UFO http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HiggsCharacterisation/HC_NLO_X0_UFO.tar.gz
2HDM4MG5-may15 https://cms-project-generators.web.cern.ch/cms-project-generators/2HDM4MG5-may15.tar.gz
Pseudoscalar_2HDM https://cms-project-generators.web.cern.ch/cms-project-generators/2HDMPZ2II_v1.tgz
Pseudoscalar_2HDM https://cms-project-generators.web.cern.ch/cms-project-generators/2HDMPZ2II_v2.tgz
2HDM_UFO https://cms-project-generators.web.cern.ch/cms-project-generators/2HDM_UFO.tar.gz
2HDMexovv https://cms-project-generators.web.cern.ch/cms-project-generators/2HDM_exovv.tgz
2HDMtypeII https://cms-project-generators.web.cern.ch/cms-project-generators/2HDMtypeII.tar.gz
2HDMtypeIIymbMSbar https://cms-project-generators.web.cern.ch/cms-project-generators/2HDMtypeIIymbMSbar.tar.gz
ADM_UFO https://cms-project-generators.web.cern.ch/cms-project-generators/ADM_UFO.tar.gz
ALP https://cms-project-generators.web.cern.ch/cms-project-generators/ALP.tar.gz
ALP_Photophobic_UFO https://cms-project-generators.web.cern.ch/cms-project-generators/ALP_Photophobic_UFO.tar.gz
ALP_linear_UFO_WIDTH https://cms-project-generators.web.cern.ch/cms-project-generators/ALP_linear_UFO_WIDTH.tar.gz
AQGC_ALL_UFO_new https://cms-project-generators.web.cern.ch/cms-project-generators/AQGC_ALL_UFO_new.tar.gz
Bprime_no_b_mass https://cms-project-generators.web.cern.ch/cms-project-generators/Bprime_no_b_mass.tar.gz
Branon_UFO https://cms-project-generators.web.cern.ch/cms-project-generators/Branon_UFO.zip
D5a_UFO https://cms-project-generators.web.cern.ch/cms-project-generators/D5a_UFO.tar.gz
D5b_UFO https://cms-project-generators.web.cern.ch/cms-project-generators/D5b_UFO.tar.gz
D5c_UFO https://cms-project-generators.web.cern.ch/cms-project-generators/D5c_UFO.tar.gz
